,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_home,games_against_away,home_player_1_overall_rating,home_player_2_overall_rating,home_player_3_overall_rating,home_player_4_overall_rating,home_player_5_overall_rating,home_player_6_overall_rating,home_player_7_overall_rating,home_player_8_overall_rating,home_player_9_overall_rating,home_player_10_overall_rating,home_player_11_overall_rating,away_player_1_overall_rating,away_player_2_overall_rating,away_player_3_overall_rating,away_player_4_overall_rating,away_player_5_overall_rating,away_player_6_overall_rating,away_player_7_overall_rating,away_player_8_overall_rating,away_player_9_overall_rating,away_player_10_overall_rating,away_player_11_overall_rating,odds_home,odds_draw,odds_away
0,0.3787878787878788,0.38461538461538464,0.0,0.0,0.0,0.0,0.3125,0.3191489361702128,0.5,0.22916666666666666,0.43859649122807015,0.3829787234042553,0.3333333333333333,0.5,0.18518518518518517,0.3958333333333333,0.33962264150943394,0.30952380952380953,0.5957446808510638,0.3617021276595745,0.2708333333333333,0.3584905660377358,0.6153846153846154,0.46938775510204084,0.46,0.5384615384615384,0.5185185185185185,0.4,0.33576233849017023,0.45137325764500685,0.48601428699819393
1,0.3787878787878788,0.38461538461538464,0.0,0.0,0.0,0.0,0.4375,0.46808510638297873,0.4090909090909091,0.4166666666666667,0.47368421052631576,0.574468085106383,0.5,0.52,0.5370370370370371,0.4583333333333333,0.4716981132075472,0.5714285714285714,0.5319148936170213,0.5106382978723404,0.5208333333333334,0.5849056603773585,0.5769230769230769,0.5102040816326531,0.52,0.4807692307692308,0.6111111111111112,0.5,0.3330068562910231,0.46590630054754484,0.4798917929417103
2,0.3787878787878788,0.38461538461538464,0.0,0.0,0.0,0.0,0.5,0.6382978723404256,0.5454545454545454,0.5625,0.6491228070175439,0.6382978723404256,0.625,0.58,0.6296296296296297,0.375,0.5471698113207547,0.2857142857142857,0.5106382978723404,0.40425531914893614,0.375,0.2641509433962264,0.46153846153846156,0.46938775510204084,0.48,0.25,0.3333333333333333,0.42,0.710394896791661,0.33097738837226465,0.1561244432242421
3,0.3939393939393939,0.4153846153846154,0.1,0.1,0.0,0.0,0.3125,0.3191489361702128,0.5,0.4791666666666667,0.543859649122807,0.3191489361702128,0.1875,0.38,0.18518518518518517,0.375,0.33962264150943394,0.42857142857142855,0.6382978723404256,0.6382978723404256,0.5,0.6037735849056604,0.6730769230769231,0.5306122448979592,0.64,0.6153846153846154,0.5555555555555556,0.52,0.21807039729714292,0.43431222478345904,0.6240296964834267
4,0.3484848484848485,0.38461538461538464,0.0,0.0,0.0,0.0,0.375,0.5106382978723404,0.36363636363636365,0.3958333333333333,0.43859649122807015,0.40425531914893614,0.4791666666666667,0.5,0.4444444444444444,0.25,0.2830188679245283,0.35714285714285715,0.425531914893617,0.3191489361702128,0.3125,0.3018867924528302,0.34615384615384615,0.4489795918367347,0.3,0.34615384615384615,0.42592592592592593,0.44,0.5800250851579196,0.4180601129484186,0.24261945907550803
5,0.3787878787878788,0.35384615384615387,0.0,0.0,0.0,0.0,0.4791666666666667,0.574468085106383,0.4318181818181818,0.4375,0.49122807017543857,0.5106382978723404,0.4166666666666667,0.56,0.5740740740740741,0.4375,0.5283018867924528,0.2857142857142857,0.46808510638297873,0.5106382978723404,0.3958333333333333,0.2641509433962264,0.5192307692307693,0.4489795918367347,0.44,0.25,0.3333333333333333,0.26,0.5869272784221116,0.41344558621043875,0.2380426991883279
6,0.3787878787878788,0.4153846153846154,0.0,0.2,0.0,0.0,0.4375,0.425531914893617,0.2727272727272727,0.3125,0.2807017543859649,0.44680851063829785,0.2708333333333333,0.38,0.2962962962962963,0.3541666666666667,0.4716981132075472,0.21428571428571427,0.48936170212765956,0.3191489361702128,0.5208333333333334,0.2830188679245283,0.5,0.32653061224489793,0.22,0.34615384615384615,0.4444444444444444,0.3,0.4312941031928044,0.4473552160588693,0.3851775389420416
7,0.3939393939393939,0.4153846153846154,0.1,0.1,0.0,0.0,0.5,0.6382978723404256,0.6136363636363636,0.5625,0.6491228070175439,0.5531914893617021,0.6458333333333334,0.66,0.6296296296296297,0.5,0.5471698113207547,0.5714285714285714,0.574468085106383,0.5319148936170213,0.5,0.6037735849056604,0.5769230769230769,0.5510204081632653,0.52,0.46153846153846156,0.6111111111111112,0.5,0.5685531738342575,0.4260508510411974,0.2500252146808042
8,0.3939393939393939,0.36923076923076925,0.1,0.0,0.0,0.0,0.4375,0.3617021276595745,0.2727272727272727,0.3125,0.2807017543859649,0.44680851063829785,0.2708333333333333,0.38,0.2962962962962963,0.3541666666666667,0.4716981132075472,0.30952380952380953,0.574468085106383,0.5957446808510638,0.2708333333333333,0.3584905660377358,0.4423076923076923,0.46938775510204084,0.42,0.5,0.5925925925925926,0.4,0.32179701209392847,0.454046223370218,0.4994486981516677
9,0.3484848484848485,0.35384615384615387,0.0,0.0,0.0,0.0,0.4375,0.46808510638297873,0.38636363636363635,0.4166666666666667,0.49122807017543857,0.48936170212765956,0.4791666666666667,0.42,0.5370370370370371,0.4583333333333333,0.4528301886792453,0.30952380952380953,0.574468085106383,0.5957446808510638,0.2708333333333333,0.3584905660377358,0.4807692307692308,0.4897959183673469,0.5,0.40384615384615385,0.5185185185185185,0.58,0.49375182787744437,0.7881200689244987,0.5553499339859259
10,0.4090909090909091,0.4,0.2,0.1,0.0,0.0,0.4375,0.3617021276595745,0.2727272727272727,0.3125,0.2807017543859649,0.2765957446808511,0.4583333333333333,0.32,0.37037037037037035,0.3958333333333333,0.49056603773584906,0.40476190476190477,0.5319148936170213,0.44680851063829785,0.4791666666666667,0.5283018867924528,0.5576923076923077,0.40816326530612246,0.54,0.5576923076923077,0.48148148148148145,0.5,0.316727140125619,0.4491699241892236,0.5079882230981977
11,0.3333333333333333,0.38461538461538464,0.0,0.0,0.0,0.0,0.375,0.5106382978723404,0.36363636363636365,0.3958333333333333,0.43859649122807015,0.46808510638297873,0.4583333333333333,0.16,0.2777777777777778,0.3958333333333333,0.33962264150943394,0.3333333333333333,0.6808510638297872,0.7021276595744681,0.4583333333333333,0.6792452830188679,0.5961538461538461,0.6530612244897959,0.66,0.23076923076923078,0.6666666666666666,0.26,0.18505594166073683,0.41138439517322223,0.6741094308875389
12,0.42424242424242425,0.3384615384615385,0.2,0.0,0.0,0.0,0.4791666666666667,0.574468085106383,0.5,0.4375,0.5263157894736842,0.5106382978723404,0.4166666666666667,0.56,0.5740740740740741,0.3125,0.5283018867924528,0.35714285714285715,0.46808510638297873,0.425531914893617,0.4166666666666667,0.5283018867924528,0.5,0.4897959183673469,0.5,0.38461538461538464,0.5,0.42,0.7112803213126375,0.32780160280757575,0.15715585411769012
13,0.3787878787878788,0.38461538461538464,0.0,0.2,0.0,0.0,0.4375,0.48936170212765956,0.25,0.4375,0.42105263157894735,0.40425531914893614,0.5416666666666666,0.46,0.42592592592592593,0.3541666666666667,0.41509433962264153,0.35714285714285715,0.3617021276595745,0.425531914893617,0.3125,0.5849056603773585,0.3269230769230769,0.14285714285714285,0.36,0.4423076923076923,0.2962962962962963,0.28,0.616567393108,0.39489950583664135,0.21759310377477437
14,0.3787878787878788,0.4,0.0,0.1,0.0,0.0,0.4166666666666667,0.7021276595744681,0.4318181818181818,0.4791666666666667,0.631578947368421,0.5531914893617021,0.6666666666666666,0.68,0.25925925925925924,0.625,0.6415094339622641,0.5714285714285714,0.5957446808510638,0.46808510638297873,0.5,0.5849056603773585,0.5769230769230769,0.5510204081632653,0.52,0.46153846153846156,0.5185185185185185,0.44,0.6526410213097982,0.37105420816895734,0.1935026970082047
15,0.4090909090909091,0.36923076923076925,0.2,0.2,0.0,0.0,0.5,0.6382978723404256,0.6136363636363636,0.5625,0.6491228070175439,0.5531914893617021,0.5416666666666666,0.66,0.6296296296296297,0.22916666666666666,0.5471698113207547,0.35714285714285715,0.3617021276595745,0.44680851063829785,0.4166666666666667,0.3018867924528302,0.34615384615384615,0.4489795918367347,0.3,0.34615384615384615,0.2962962962962963,0.44,0.8417177360064342,0.19572241483093303,0.09877376457398356
16,0.3181818181818182,0.4,0.0,0.1,0.0,0.0,0.14583333333333334,0.46808510638297873,0.38636363636363635,0.4166666666666667,0.49122807017543857,0.48936170212765956,0.4791666666666667,0.42,0.5370370370370371,0.4583333333333333,0.4716981132075472,0.35714285714285715,0.48936170212765956,0.3617021276595745,0.4583333333333333,0.5471698113207547,0.3076923076923077,0.3877551020408163,0.42,0.38461538461538464,0.42592592592592593,0.54,0.38399190068379446,0.44707816285024987,0.43652627911852543
17,0.36363636363636365,0.4461538461538462,0.1,0.3,0.0,0.0,0.3958333333333333,0.574468085106383,0.4772727272727273,0.5833333333333334,0.42105263157894735,0.425531914893617,0.4791666666666667,0.28,0.5185185185185185,0.3333333333333333,0.5660377358490566,0.42857142857142855,0.6382978723404256,0.6382978723404256,0.5625,0.6981132075471698,0.6730769230769231,0.6122448979591837,0.56,0.5576923076923077,0.6296296296296297,0.52,0.14637197571285815,0.36979451359047705,0.7420129068101043
18,0.4393939393939394,0.4153846153846154,0.3,0.1,0.0,0.0,0.4791666666666667,0.5319148936170213,0.4090909090909091,0.4791666666666667,0.49122807017543857,0.5106382978723404,0.4166666666666667,0.56,0.5740740740740741,0.4166666666666667,0.5283018867924528,0.3333333333333333,0.7021276595744681,0.46808510638297873,0.4791666666666667,0.4528301886792453,0.5961538461538461,0.42857142857142855,0.68,0.6346153846153846,0.6666666666666666,0.62,0.21795726708502774,0.4007898683482287,0.645150702096353
19,0.3333333333333333,0.4307692307692308,0.1,0.3,0.0,0.3333333333333333,0.4375,0.46808510638297873,0.4318181818181818,0.4375,0.47368421052631576,0.48936170212765956,0.4791666666666667,0.42,0.46296296296296297,0.4375,0.5471698113207547,0.40476190476190477,0.5319148936170213,0.44680851063829785,0.4791666666666667,0.5283018867924528,0.5576923076923077,0.40816326530612246,0.38,0.5,0.48148148148148145,0.5,0.35067659298486775,0.45537688796682463,0.46737099052022124
